ID;Replicate 1 GCMS_SampleID;Replicate 1 GCMS_Vial;Replicate 1 GCMS_Replicate;Replicate 1 GCMS_Treatment;Replicate 1 GCMS_HarvestDate;Replicate 1 GCMS_MoistureContent%;Replicate 1 GCMS_Bucket.;Replicate 1 GCMS_Harvest.;Replicate 1 GCMS_Comment;Column1;Column2;Name;RecordNum;Data Filename;Sample ID;Alias;Replicate1;Replicate2;BiologicalReplicate;ReplicateExtraction;Ret Time;Area;Height;Conc;Area%;Height%;LED samples_SampleID;LED samples_Vial;LED samples_Replicate;LED samples_Treatment;LED samples_HarvestDate;LED samples_MoistureContent%;LED samples_Bucket.;LED samples_Harvest.;LED samples_Comment
19;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011;;;trans-b-Farnesene;20;D1 E1_D1E1001_Extraction Terps Acquisition_8.gcd;D1E1001;D1E1;D1;E1;1;;14,071;14076;7069;340,9;0,006;0,016;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011
19;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011;;;trans-b-Farnesene;21;D1 E1_D1E1001_Extraction Terps Acquisition_10.gcd;D1E1001;D1E1;D1;E1;1;;14,07;13487;6786;326,641;0,006;0,015;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011
19;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011;;;trans-b-Farnesene;22;D1 E1_D1E1002_Extraction Terps Acquisition_12.gcd;D1E1002;D1E1;D1;E1;2;;14,07;12694;6528;313,721;0,005;0,015;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011
19;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011;;;trans-b-Farnesene;23;D1 E1_D1E1002_Extraction Terps Acquisition_14.gcd;D1E1002;D1E1;D1;E1;2;;14,07;12792;6465;316,132;0,005;0,014;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011
19;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011;;;trans-b-Farnesene;24;D1 E1_D1E1002_Extraction Terps Acquisition_16.gcd;D1E1002;D1E1;D1;E1;2;;14,071;12436;6244;307,341;0,005;0,014;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;trans-b-Farnesene;25;D3 E3_D3E3001_Extraction Terps Acquisition_18.gcd;D3E3001;D3E3;D3;E3;1;;14,071;8182;4102;182,999;0,004;0,009;cascade;D3;1;blue;22/10/2020;7,9;8;2;
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;trans-b-Farnesene;26;D3 E3_D3E3001_Extraction Terps Acquisition_20.gcd;D3E3001;D3E3;D3;E3;1;;14,07;7935;4003;177,482;0,003;0,009;cascade;D3;1;blue;22/10/2020;7,9;8;2;
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;trans-b-Farnesene;27;D3 E3_D3E3001_Extraction Terps Acquisition_22.gcd;D3E3001;D3E3;D3;E3;1;;14,07;7721;4008;172,697;0,003;0,009;cascade;D3;1;blue;22/10/2020;7,9;8;2;
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;trans-b-Farnesene;28;D3 E3_D3E3002_Extraction Terps Acquisition_24.gcd;D3E3002;D3E3;D3;E3;2;;14,07;7602;3908;179,37;0,003;0,009;cascade;D3;1;blue;22/10/2020;7,9;8;2;
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;trans-b-Farnesene;29;D3 E3_D3E3002_Extraction Terps Acquisition_26.gcd;D3E3002;D3E3;D3;E3;2;;14,07;7568;3833;178,561;0,003;0,009;cascade;D3;1;blue;22/10/2020;7,9;8;2;
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;trans-b-Farnesene;30;D3 E3_D3E3002_Extraction Terps Acquisition_28.gcd;D3E3002;D3E3;D3;E3;2;;14,07;7805;3887;184,168;0,003;0,009;cascade;D3;1;blue;22/10/2020;7,9;8;2;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;trans-b-Farnesene;31;D4 E4_D4E4001_Extraction Terps Acquisition_30.gcd;D4E4001;D4E4;D4;E4;1;;14,069;7209;3433;194,134;0,003;0,008;cascade;D4;1;blue;14/10/2020;9,94;9;1;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;trans-b-Farnesene;32;D4 E4_D4E4001_Extraction Terps Acquisition_32.gcd;D4E4001;D4E4;D4;E4;1;;14,07;7412;3490;199,604;0,003;0,008;cascade;D4;1;blue;14/10/2020;9,94;9;1;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;trans-b-Farnesene;33;D4 E4_D4E4001_Extraction Terps Acquisition_34.gcd;D4E4001;D4E4;D4;E4;1;;14,071;6599;3355;177,71;0,003;0,007;cascade;D4;1;blue;14/10/2020;9,94;9;1;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;trans-b-Farnesene;34;D4 E4_D4E4002_Extraction Terps Acquisition_36.gcd;D4E4002;D4E4;D4;E4;2;;14,07;7733;3651;187,127;0,003;0,008;cascade;D4;1;blue;14/10/2020;9,94;9;1;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;trans-b-Farnesene;35;D4 E4_D4E4002_Extraction Terps Acquisition_38.gcd;D4E4002;D4E4;D4;E4;2;;14,07;7956;3734;192,514;0,003;0,008;cascade;D4;1;blue;14/10/2020;9,94;9;1;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;trans-b-Farnesene;36;D4 E4_D4E4002_Extraction Terps Acquisition_40.gcd;D4E4002;D4E4;D4;E4;2;;14,071;7928;3837;191,846;0,003;0,008;cascade;D4;1;blue;14/10/2020;9,94;9;1;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;trans-b-Farnesene;37;D5 E5_D5E5001_Extraction Terps Acquisition_42.gcd;D5E5001;D5E5;D5;E5;1;;14,071;2768;1294;73,212;0,001;0,003;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;trans-b-Farnesene;38;D5 E5_D5E5001_Extraction Terps Acquisition_44.gcd;D5E5001;D5E5;D5;E5;1;;14,069;2904;1355;76,81;0,001;0,003;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;trans-b-Farnesene;39;D5 E5_D5E5001_Extraction Terps Acquisition_46.gcd;D5E5001;D5E5;D5;E5;1;;14,07;3177;1409;84,026;0,001;0,003;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;trans-b-Farnesene;40;D5 E5_D5E5002_Extraction Terps Acquisition_48.gcd;D5E5002;D5E5;D5;E5;2;;14,07;3000;1450;67,838;0,001;0,003;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;trans-b-Farnesene;41;D5 E5_D5E5002_Extraction Terps Acquisition_50.gcd;D5E5002;D5E5;D5;E5;2;;14,07;3463;1568;78,307;0,001;0,004;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;trans-b-Farnesene;42;D5 E5_D5E5002_Extraction Terps Acquisition_52.gcd;D5E5002;D5E5;D5;E5;2;;14,07;3691;1633;83,45;0,002;0,004;cascade;D5;1;control;23/10/2020;10,32;;2;
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;trans-b-Farnesene;43;F1 G1_F1G1001_Extraction Terps Acquisition_54.gcd;F1G1001;F1G1;F1;G1;1;;14,07;14063;6947;381,222;0,006;0,015;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;trans-b-Farnesene;44;F1 G1_F1G1001_Extraction Terps Acquisition_56.gcd;F1G1001;F1G1;F1;G1;1;;14,069;14100;6951;382,214;0,006;0,016;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;trans-b-Farnesene;45;F1 G1_F1G1001_Extraction Terps Acquisition_58.gcd;F1G1001;F1G1;F1;G1;1;;14,07;14437;7185;391,369;0,006;0,016;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;trans-b-Farnesene;46;F1 G1_F1G1002_Extraction Terps Acquisition_60.gcd;F1G1002;F1G1;F1;G1;2;;14,07;14097;6987;369,736;0,006;0,015;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;trans-b-Farnesene;47;F1 G1_F1G1002_Extraction Terps Acquisition_62.gcd;F1G1002;F1G1;F1;G1;2;;14,07;13845;6852;363,142;0,006;0,015;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;trans-b-Farnesene;48;F1 G1_F1G1002_Extraction Terps Acquisition_64.gcd;F1G1002;F1G1;F1;G1;2;;14,07;13903;6875;364,647;0,006;0,016;cascade1600;F1;1;control;;;;;20-ID106-131
32;saaz101-107;F2;1;control;;;;;101-107;;;trans-b-Farnesene;49;F2 G2 H2_F2G2H2001_Extraction Terps Acquisition_66.gcd;F2G2H2001;F2G2;F2;G2;1;;14,071;44714;22889;879,571;0,019;0,05;saaz101-107;F2;1;control;;;;;101-107
32;saaz101-107;F2;1;control;;;;;101-107;;;trans-b-Farnesene;50;F2 G2 H2_F2G2H2001_Extraction Terps Acquisition_68.gcd;F2G2H2001;F2G2;F2;G2;1;;14,07;43764;22015;860,897;0,019;0,049;saaz101-107;F2;1;control;;;;;101-107
32;saaz101-107;F2;1;control;;;;;101-107;;;trans-b-Farnesene;51;F2 G2 H2_F2G2H2001_Extraction Terps Acquisition_70.gcd;F2G2H2001;F2G2;F2;G2;1;;14,07;40120;20224;789,214;0,018;0,046;saaz101-107;F2;1;control;;;;;101-107
32;saaz101-107;F2;1;control;;;;;101-107;;;trans-b-Farnesene;52;F2 G2 H2_F2G2H2002_Extraction Terps Acquisition_72.gcd;F2G2H2002;F2G2;F2;G2;2;;14,07;41729;21044;886,522;0,017;0,046;saaz101-107;F2;1;control;;;;;101-107
32;saaz101-107;F2;1;control;;;;;101-107;;;trans-b-Farnesene;53;F2 G2 H2_F2G2H2002_Extraction Terps Acquisition_74.gcd;F2G2H2002;F2G2;F2;G2;2;;14,071;36597;18431;777,496;0,016;0,041;saaz101-107;F2;1;control;;;;;101-107
32;saaz101-107;F2;1;control;;;;;101-107;;;trans-b-Farnesene;54;F2 G2 H2_F2G2H2002_Extraction Terps Acquisition_76.gcd;F2G2H2002;F2G2;F2;G2;2;;14,069;37053;18703;787,177;0,016;0,043;saaz101-107;F2;1;control;;;;;101-107
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;trans-b-Farnesene;55;F3 G3_F3G3001_Extraction Terps Acquisition_78.gcd;F3G3001;F3G3;F3;G3;1;;14,071;1607;802;40,29;0,001;0,002;cascade;F3;1;far red;10/01/1900;7,93;2;2;
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;trans-b-Farnesene;56;F3 G3_F3G3001_Extraction Terps Acquisition_80.gcd;F3G3001;F3G3;F3;G3;1;;14,071;1603;818;40,203;0,001;0,002;cascade;F3;1;far red;10/01/1900;7,93;2;2;
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;trans-b-Farnesene;57;F3 G3_F3G3001_Extraction Terps Acquisition_82.gcd;F3G3001;F3G3;F3;G3;1;;14,07;1597;820;40,058;0,001;0,002;cascade;F3;1;far red;10/01/1900;7,93;2;2;
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;trans-b-Farnesene;58;F3 G3_F3G3002_Extraction Terps Acquisition_84.gcd;F3G3002;F3G3;F3;G3;2;;14,07;1817;938;44,186;0,001;0,002;cascade;F3;1;far red;10/01/1900;7,93;2;2;
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;trans-b-Farnesene;59;F3 G3_F3G3002_Extraction Terps Acquisition_86.gcd;F3G3002;F3G3;F3;G3;2;;14,07;1758;889;42,759;0,001;0,002;cascade;F3;1;far red;10/01/1900;7,93;2;2;
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;trans-b-Farnesene;60;F3 G3_F3G3002_Extraction Terps Acquisition_88.gcd;F3G3002;F3G3;F3;G3;2;;14,071;1938;909;47,141;0,001;0,002;cascade;F3;1;far red;10/01/1900;7,93;2;2;
34;cascade;F4;1;blue;14/10/2020;10,24;8;1;;x;;trans-b-Farnesene;61;F4 G4_F4G4001_Extraction Terps Acquisition_90.gcd;F4G4001;F4G4;F4;G4;1;;14,071;7134;3231;178,306;0,003;0,007;cascade;F4;1;blue;14/10/2020;10,24;8;1;
34;cascade;F4;1;blue;14/10/2020;10,24;8;1;;x;;trans-b-Farnesene;62;F4 G4_F4G4001_Extraction Terps Acquisition_92.gcd;F4G4001;F4G4;F4;G4;1;;14,07;6624;3118;165,557;0,003;0,007;cascade;F4;1;blue;14/10/2020;10,24;8;1;
34;cascade;F4;1;blue;14/10/2020;10,24;8;1;;x;;trans-b-Farnesene;63;F4 G4_F4G4001_Extraction Terps Acquisition_94.gcd;F4G4001;F4G4;F4;G4;1;;14,07;6792;3167;169,763;0,003;0,007;cascade;F4;1;blue;14/10/2020;10,24;8;1;
34;cascade;F4;1;blue;14/10/2020;10,24;8;1;;x;;trans-b-Farnesene;64;F4 G4_F4G4002_Extraction Terps Acquisition_96.gcd;F4G4002;F4G4;F4;G4;2;;14,071;6821;3127;180,606;0,003;0,007;cascade;F4;1;blue;14/10/2020;10,24;8;1;
34;cascade;F4;1;blue;14/10/2020;10,24;8;1;;x;;trans-b-Farnesene;65;F4 G4_F4G4002_Extraction Terps Acquisition_98.gcd;F4G4002;F4G4;F4;G4;2;;14,07;6594;3047;174,588;0,003;0,007;cascade;F4;1;blue;14/10/2020;10,24;8;1;
34;cascade;F4;1;blue;14/10/2020;10,24;8;1;;x;;trans-b-Farnesene;66;F4 G4_F4G4002_Extraction Terps Acquisition_100.gcd;F4G4002;F4G4;F4;G4;2;;14,07;6754;3114;178,816;0,003;0,007;cascade;F4;1;blue;14/10/2020;10,24;8;1;
18;saaz;C6;1;control;23/10/2020;8,03;;2;;X;;Caryophyllene;1;C6 D6_C6D6001_Extraction Terps Acquisition_6.gcd;C6D6001;C6D6;C6;D6;1;;14,159;318;139;7,109;0;0;saaz;C6;1;control;23/10/2020;8,03;;2;
18;saaz;C6;1;control;23/10/2020;8,03;;2;;X;;Caryophyllene;2;C6 D6_C6D6001_Extraction Terps Acquisition_8.gcd;C6D6001;C6D6;C6;D6;1;;14,16;348;142;7,779;0;0;saaz;C6;1;control;23/10/2020;8,03;;2;
18;saaz;C6;1;control;23/10/2020;8,03;;2;;X;;Caryophyllene;3;C6 D6_C6D6001_Extraction Terps Acquisition_10.gcd;C6D6001;C6D6;C6;D6;1;;14,158;313;139;6,994;0;0;saaz;C6;1;control;23/10/2020;8,03;;2;
18;saaz;C6;1;control;23/10/2020;8,03;;2;;X;;Caryophyllene;4;C6 D6_C6D6002_Extraction Terps Acquisition_12.gcd;C6D6002;C6D6;C6;D6;2;;14,159;278;122;6,58;0;0;saaz;C6;1;control;23/10/2020;8,03;;2;
18;saaz;C6;1;control;23/10/2020;8,03;;2;;X;;Caryophyllene;5;C6 D6_C6D6002_Extraction Terps Acquisition_14.gcd;C6D6002;C6D6;C6;D6;2;;14,159;318;137;7,544;0;0;saaz;C6;1;control;23/10/2020;8,03;;2;
18;saaz;C6;1;control;23/10/2020;8,03;;2;;X;;Caryophyllene;6;C6 D6_C6D6002_Extraction Terps Acquisition_16.gcd;C6D6002;C6D6;C6;D6;2;;14,16;287;129;6,809;0;0;saaz;C6;1;control;23/10/2020;8,03;;2;
30;cascade;E6;1;blue;14/10/2020;13,57;8;1;;X;;Caryophyllene;7;E6 F6_E6F6001_Extraction Terps Acquisition_18.gcd;E6F6001;E6F6;E6;F6;1;;14,16;6255;2735;160,482;0,003;0,006;cascade;E6;1;blue;14/10/2020;13,57;8;1;
30;cascade;E6;1;blue;14/10/2020;13,57;8;1;;X;;Caryophyllene;8;E6 F6_E6F6001_Extraction Terps Acquisition_20.gcd;E6F6001;E6F6;E6;F6;1;;14,16;6822;2833;175,028;0,003;0,006;cascade;E6;1;blue;14/10/2020;13,57;8;1;
30;cascade;E6;1;blue;14/10/2020;13,57;8;1;;X;;Caryophyllene;9;E6 F6_E6F6001_Extraction Terps Acquisition_22.gcd;E6F6001;E6F6;E6;F6;1;;14,159;6235;2736;159,961;0,003;0,006;cascade;E6;1;blue;14/10/2020;13,57;8;1;
30;cascade;E6;1;blue;14/10/2020;13,57;8;1;;X;;Caryophyllene;10;E6 F6_E6F6002_Extraction Terps Acquisition_24.gcd;E6F6002;E6F6;E6;F6;2;;14,159;7746;3060;175,471;0,003;0,007;cascade;E6;1;blue;14/10/2020;13,57;8;1;
30;cascade;E6;1;blue;14/10/2020;13,57;8;1;;X;;Caryophyllene;11;E6 F6_E6F6002_Extraction Terps Acquisition_26.gcd;E6F6002;E6F6;E6;F6;2;;14,159;7083;2938;160,453;0,003;0,007;cascade;E6;1;blue;14/10/2020;13,57;8;1;
30;cascade;E6;1;blue;14/10/2020;13,57;8;1;;X;;Caryophyllene;12;E6 F6_E6F6002_Extraction Terps Acquisition_28.gcd;E6F6002;E6F6;E6;F6;2;;14,159;8863;3215;200,772;0,004;0,007;cascade;E6;1;blue;14/10/2020;13,57;8;1;
42;cascade;G6;1;control;15/10/2020;12,23;4;1;;X;;Caryophyllene;13;G6 H6_G6H6001_Extraction Terps Acquisition_30.gcd;G6H6001;G6H6;G6;H6;1;;14,159;1583;564;42,492;0,001;0,001;cascade;G6;1;control;15/10/2020;12,23;4;1;
42;cascade;G6;1;control;15/10/2020;12,23;4;1;;X;;Caryophyllene;14;G6 H6_G6H6001_Extraction Terps Acquisition_32.gcd;G6H6001;G6H6;G6;H6;1;;14,159;1380;575;37,042;0,001;0,001;cascade;G6;1;control;15/10/2020;12,23;4;1;
42;cascade;G6;1;control;15/10/2020;12,23;4;1;;X;;Caryophyllene;15;G6 H6_G6H6001_Extraction Terps Acquisition_34.gcd;G6H6001;G6H6;G6;H6;1;;14,158;1561;621;41,912;0,001;0,001;cascade;G6;1;control;15/10/2020;12,23;4;1;
42;cascade;G6;1;control;15/10/2020;12,23;4;1;;X;;Caryophyllene;16;G6 H6_G6H6002_Extraction Terps Acquisition_36.gcd;G6H6002;G6H6;G6;H6;2;;14,159;1478;568;38,775;0,001;0,001;cascade;G6;1;control;15/10/2020;12,23;4;1;
42;cascade;G6;1;control;15/10/2020;12,23;4;1;;X;;Caryophyllene;17;G6 H6_G6H6002_Extraction Terps Acquisition_38.gcd;G6H6002;G6H6;G6;H6;2;;14,16;1296;564;33,995;0,001;0,001;cascade;G6;1;control;15/10/2020;12,23;4;1;
42;cascade;G6;1;control;15/10/2020;12,23;4;1;;X;;Caryophyllene;18;G6 H6_G6H6002_Extraction Terps Acquisition_40.gcd;G6H6002;G6H6;G6;H6;2;;14,159;1263;540;33,139;0,001;0,001;cascade;G6;1;control;15/10/2020;12,23;4;1;
19;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011;;;Caryophyllene;19;D1 E1_D1E1001_Extraction Terps Acquisition_6.gcd;D1E1001;D1E1;D1;E1;1;;14,161;21168;9715;547,223;0,009;0,021;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011
19;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011;;;Caryophyllene;20;D1 E1_D1E1001_Extraction Terps Acquisition_8.gcd;D1E1001;D1E1;D1;E1;1;;14,161;20407;9398;527,556;0,009;0,021;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011
19;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011;;;Caryophyllene;21;D1 E1_D1E1001_Extraction Terps Acquisition_10.gcd;D1E1001;D1E1;D1;E1;1;;14,16;21440;9275;554,271;0,009;0,021;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011
19;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011;;;Caryophyllene;22;D1 E1_D1E1002_Extraction Terps Acquisition_12.gcd;D1E1002;D1E1;D1;E1;2;;14,161;19051;8853;502,57;0,008;0,02;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011
19;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011;;;Caryophyllene;23;D1 E1_D1E1002_Extraction Terps Acquisition_14.gcd;D1E1002;D1E1;D1;E1;2;;14,161;19363;8987;510,815;0,008;0,02;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011
19;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011;;;Caryophyllene;24;D1 E1_D1E1002_Extraction Terps Acquisition_16.gcd;D1E1002;D1E1;D1;E1;2;;14,161;18739;8435;494,352;0,008;0,019;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;Caryophyllene;25;D3 E3_D3E3001_Extraction Terps Acquisition_18.gcd;D3E3001;D3E3;D3;E3;1;;14,161;7341;3344;175,275;0,003;0,007;cascade;D3;1;blue;22/10/2020;7,9;8;2;
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;Caryophyllene;26;D3 E3_D3E3001_Extraction Terps Acquisition_20.gcd;D3E3001;D3E3;D3;E3;1;;14,16;7088;3218;169,239;0,003;0,007;cascade;D3;1;blue;22/10/2020;7,9;8;2;
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;Caryophyllene;27;D3 E3_D3E3001_Extraction Terps Acquisition_22.gcd;D3E3001;D3E3;D3;E3;1;;14,161;6973;3250;166,491;0,003;0,007;cascade;D3;1;blue;22/10/2020;7,9;8;2;
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;Caryophyllene;28;D3 E3_D3E3002_Extraction Terps Acquisition_24.gcd;D3E3002;D3E3;D3;E3;2;;14,16;6892;3161;173,58;0,003;0,007;cascade;D3;1;blue;22/10/2020;7,9;8;2;
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;Caryophyllene;29;D3 E3_D3E3002_Extraction Terps Acquisition_26.gcd;D3E3002;D3E3;D3;E3;2;;14,161;6849;3116;172,51;0,003;0,007;cascade;D3;1;blue;22/10/2020;7,9;8;2;
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;Caryophyllene;30;D3 E3_D3E3002_Extraction Terps Acquisition_28.gcd;D3E3002;D3E3;D3;E3;2;;14,161;6956;3107;175,193;0,003;0,007;cascade;D3;1;blue;22/10/2020;7,9;8;2;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;Caryophyllene;31;D4 E4_D4E4001_Extraction Terps Acquisition_30.gcd;D4E4001;D4E4;D4;E4;1;;14,16;5793;2386;166,528;0,002;0,005;cascade;D4;1;blue;14/10/2020;9,94;9;1;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;Caryophyllene;32;D4 E4_D4E4001_Extraction Terps Acquisition_32.gcd;D4E4001;D4E4;D4;E4;1;;14,16;5874;2438;168,855;0,002;0,005;cascade;D4;1;blue;14/10/2020;9,94;9;1;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;Caryophyllene;33;D4 E4_D4E4001_Extraction Terps Acquisition_34.gcd;D4E4001;D4E4;D4;E4;1;;14,161;4860;2228;139,71;0,002;0,005;cascade;D4;1;blue;14/10/2020;9,94;9;1;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;Caryophyllene;34;D4 E4_D4E4002_Extraction Terps Acquisition_36.gcd;D4E4002;D4E4;D4;E4;2;;14,161;6120;2523;158,078;0,003;0,006;cascade;D4;1;blue;14/10/2020;9,94;9;1;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;Caryophyllene;35;D4 E4_D4E4002_Extraction Terps Acquisition_38.gcd;D4E4002;D4E4;D4;E4;2;;14,161;6432;2619;166,131;0,003;0,006;cascade;D4;1;blue;14/10/2020;9,94;9;1;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;Caryophyllene;36;D4 E4_D4E4002_Extraction Terps Acquisition_40.gcd;D4E4002;D4E4;D4;E4;2;;14,161;6267;2660;161,886;0,003;0,006;cascade;D4;1;blue;14/10/2020;9,94;9;1;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;Caryophyllene;37;D5 E5_D5E5001_Extraction Terps Acquisition_42.gcd;D5E5001;D5E5;D5;E5;1;;14,161;1963;759;55,429;0,001;0,002;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;Caryophyllene;38;D5 E5_D5E5001_Extraction Terps Acquisition_44.gcd;D5E5001;D5E5;D5;E5;1;;14,16;2029;791;57,289;0,001;0,002;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;Caryophyllene;39;D5 E5_D5E5001_Extraction Terps Acquisition_46.gcd;D5E5001;D5E5;D5;E5;1;;14,16;2253;823;63,619;0,001;0,002;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;Caryophyllene;40;D5 E5_D5E5002_Extraction Terps Acquisition_48.gcd;D5E5002;D5E5;D5;E5;2;;14,161;1935;846;46,706;0,001;0,002;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;Caryophyllene;41;D5 E5_D5E5002_Extraction Terps Acquisition_50.gcd;D5E5002;D5E5;D5;E5;2;;14,16;2450;929;59,136;0,001;0,002;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;Caryophyllene;42;D5 E5_D5E5002_Extraction Terps Acquisition_52.gcd;D5E5002;D5E5;D5;E5;2;;14,16;2652;973;64,011;0,001;0,002;cascade;D5;1;control;23/10/2020;10,32;;2;
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;Caryophyllene;43;F1 G1_F1G1001_Extraction Terps Acquisition_54.gcd;F1G1001;F1G1;F1;G1;1;;14,16;18793;8058;543,804;0,008;0,018;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;Caryophyllene;44;F1 G1_F1G1001_Extraction Terps Acquisition_56.gcd;F1G1001;F1G1;F1;G1;1;;14,16;17928;7938;518,783;0,008;0,018;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;Caryophyllene;45;F1 G1_F1G1001_Extraction Terps Acquisition_58.gcd;F1G1001;F1G1;F1;G1;1;;14,16;20594;8225;595,926;0,009;0,019;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;Caryophyllene;46;F1 G1_F1G1002_Extraction Terps Acquisition_60.gcd;F1G1002;F1G1;F1;G1;2;;14,16;18075;7958;506,041;0,008;0,018;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;Caryophyllene;47;F1 G1_F1G1002_Extraction Terps Acquisition_62.gcd;F1G1002;F1G1;F1;G1;2;;14,16;17589;7885;492,457;0,008;0,018;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;Caryophyllene;48;F1 G1_F1G1002_Extraction Terps Acquisition_64.gcd;F1G1002;F1G1;F1;G1;2;;14,161;17895;7719;501,017;0,008;0,018;cascade1600;F1;1;control;;;;;20-ID106-131
